"","title","movieInfo","point","review"
"118","캐롤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=101962&target=after","9","아. 뭐라 말해야좋을까 이 새로운 관능이 꽉 차서 녹아내리는데아련하고 아름답다.고급스럽다.사랑의 외연에 대해 깊이 생각한다 "
"119","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","8","액션은 재미있어요.  정말 화려해요.그런데 좀 오버스러운 부분도 많고 내용이 좀 질질끄는 느낌이 좀 있어서 조금 아쉬웠어요.전 시리즈가 더 재미있는것 같아요. 하지만 그런점에도 불구하고 괜찮아요. "
"120","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","진짜 눈물을 흘려버렸습니다남자 분들 여친이랑은 보러 가지 마시구요 안그러면 울보라고 놀림 받습니다 "
"121","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","평소에 잊고 있던 일상의 소중함, 소확행을 알게해 준 영화 "
"122","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","내인생 영화중 탑3안에 듬살아가니까 세상이 아름다운거다 "
"123","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","내인생 영화중 탑3안에 듬살아가니까 세상이 아름다운거다 "
"124","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","4","질질 짜기만짜고..그닥 "
"125","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","진짜 잊을 수 없는 장면들이 너무 많았다ㅠㅠ "
"126","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","4","수고하셨습니다 스태프님들 아이린 비위 맞추고 더러운 인성 받아주시면서 밤새 박봉에 열정 불태운 스태프님께 박수보냅니다... 아이린씨 인생 그따위로 살지마세요... 누구보다 스탭에게 고마워 해야하는데.. 저도 거기 스텝이면 무시하구 갈구고 했겠죠... 저는 아이린 당신 앞날을 불행했으면 합니다 고생한 스텝들을 위해서요... "
"127","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","10","나만죽을수없지^^최고입니다 "
"128","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","일단 우리나라에서 이정도까지 만들어낸다고? 나 놀랐다? "
"129","노르웨이의 숲","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=50575&target=after","10","이 영화는 알바색히들이 평점을 떨어뜨란 영화다. 6점은 아니다. 최소 8점은 되는 영화다. 꼭 봐라! "
"130","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","6","그냥그냥 킬링타임용인 것 같아요. 익살스런 표정연기는 좋은데 액션이 좀 ㅋㅋㅋ "
"131","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","8",""
"132","인터스텔라","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=45290&target=after","10",""
"133","인터스텔라","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=45290&target=after","10",""
"134","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","6","처음에 이게 도대체 뭔가 싶은 심정이었는데참고 계속 보니 중간중간 빵터지면서 봤어요 집에서 가족들이랑 보니까 웃기더라고요 ㅋㅋ 진짜 생각없이 보다보면 웃긴 영화입니다ㅋㅋ "
"135","명탐정 코난: 진홍의 수학여행","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=199887&target=after","4","극장판 맞냐? 지루해서 잠이 솔솔.의리로 보는것 슬슬 접어야할 판. "
"136","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","난 출연자들 다 좋아요멋진영화대박 "
"137","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","8","풋풋한 감성을 느낄수 있는 영화 , 가볍게 보기도 그렇지도 않는? ㅎㅎ 둘다 귀여웠어요 ㅎ "
"138","인터스텔라","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=45290&target=after","10","감동과 전율 경이로움 이차원적인 설명으로는 당연히 다 담을수 없는 영화 "
"139","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","너무재밌는데 꽃님이 너무귀여워... 이런 퀄의 영화라니 ㅠㅠ너무좋다 연기자분들도 연기 너무 잘하시고 "
"140","퍼스트맨","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=168058&target=after","1","밑천이 슬슬  드러나는 구나 "
"141","호텔 뭄바이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=165022&target=after","8","실화라서 안타깝다... 지구상에서 테러는 사라져야한다. "
"142","더 게임","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=19333&target=after","9","지금 감독들이 본받아야 할 최고의 영화!! "
"143","케이온","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=88494&target=after","10","지금 까지 이런 애니는 없었다. 이것은 야니인가 애니 인가…(?) "
"144","호라이즌 라인","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=199857&target=after","4","재난 스릴러물은데 전혀 긴장감이 안 느껴지는게 문제 "
"145","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","진짜 너무 재미있었어요..!!2번째 보는데 처음 봤을땐 귀칼 잘 안보던 오빠도 갓작품이라 하더라고요!! 진짜(×100) 넘넘 좋았어요!!노래도 정말 좋고 특히 크레딧 나올때 진짜 너무 감동이었고 울었습니다ㅠㅠ 재미도 있고 작화도 미쳤고 엔무도 아카자도 너무 좋았고 렌고쿠도 너무 멋있었습니다ㅠㅠ코로나 땜에 극장가서 보시라고는 못하겠지만 꼭 보시길 바랍니다~!! "
"146","사랑","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=66817&target=after","8","시연이 따먹히는 장면에서 자연적으로 섰다. 이.짐승! "
"147","종이 달","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=131384&target=after","9","두번보게되었는데도 볼만하다. "
"148","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","진짜 재밌어요 요근래 본 영화중에는 최고에요ㅎ "
"149","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","진짜 재밌어요 요근래 본 영화중에는 최고에요ㅎ "
"150","송가인 더 드라마","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=202381&target=after","1","이영화가 왜 일위... "
"151","세자매","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193328&target=after","7","부모님 보여드렸는데 볼만하다고 하십니다.강추는 아니구요. 볼꺼없을때 볼정도요~~ "
"152","컨트롤러","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=74303&target=after","8","에밀리브런트 매력적이네요.. "
"153","시동","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183876&target=after","10","좋다진짜...이걸 극장에서 봤어야했는데, 삶에 대해서 보여주는게 너무 좋다 진짜+ 마동석씨 단발머리했을때 나온 연기에서 새로움을 봤습니다 ㅋㅋㅋ 다른 배우분들도 다른 영화에서 많이뵀는데 씬 많아지니까 보기좋네요! 앞으로도 영화많이나와주세여! "
"154","뉴스 오브 더 월드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=191591&target=after","10",""
"155","열혈남아","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=11031&target=after","2","제가 나이가 어려서 그런지 진짜 재미없었어요... 별 하나 주기도 아까움 "
"156","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","9","우리나라에서 만들 수 있구나.영화관에서 보면 진짜 재미있었을것 같아요스토리 신파라고하지만 그래도 이정도면 우리 배우님들 연기 찰지고ㅡ "
"157","해피 투게더","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=19335&target=after","10","여러 영화 엔딩 중 내가 가장 사랑하는 엔딩이라고 감히 부르고 싶다... "
"158","국가대표","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=47385&target=after","10","최고....최최고!!! "
"159","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","크게 눈물이 나지 않을것 같은 장면들에서 눈물이 나는것을 보면 참 잘 만들어진 스토리와 연출이였다 "
"160","파가니니: 악마의 바이올리니스트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=118652&target=after","9","파가니니를 연기한 데이빗가렛의 연기력은 떨어질지 모르지만 파가니니의 곡을 훌륭하게 소화할 사람은 데이빗가렛 밖에 없을것 같다. "
"161","멋진 하루","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=69023&target=after","10","하정우 전도연의 케미 프라하의연인부터 너무좋았다 이걸 왜 이제서야봤지 하정우는 이런연기 진짜 너무 잘한다 비스티 보이즈가 생각나는,,, "
"162","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","살아가는 목적이 없어 무기력했던 사람들에게 보여주고 싶은 영화, 좋았습니다 정말 "
"163","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","살아가는 목적이 없어 무기력했던 사람들에게 보여주고 싶은 영화, 좋았습니다 정말 "
"164","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190011&target=after","5","생각할 필요 없어 팝콘과 맥주를 좋아한다면 좋은 영화가 되줄거야 "
"165","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","잘 만들었음 ~! 신선하고 재밌어요~~ "
"166","메기","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=179398&target=after","10","엉뚱하면서 참신하네요 "
"167","백두산","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187940&target=after","1","과거에 비해 CG기술만 발전했을 뿐, 작품성과 완성도는 점점 퇴보하는 한국영화.. 이딴 영화가 800만을 넘은걸 보면 관객들도 수준이하. "
"168","세자매","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193328&target=after","8","제목은 세자매지만 사실은 우리 누나들 "
"169","세자매","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193328&target=after","9",""
"170","어린 의뢰인","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=180169&target=after","10","현실에 있는일을 전달력 있게 잘 나타낸다 같아요!! 그만큼 배우분들의 연기력도 뛰어나고 내용도 풍성했습니다!! 이 영화 정말!! 추천합니다!! "
"171","이제 그만 끝낼까 해","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193870&target=after","1","안본 눈 삽니다 정말로요 "
"172","정글 스토리","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=17860&target=after","10","영화관람객 6천, OST 판매량 53만장의 전설 "
"173","미드소마","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=182014&target=after","2","토나오고 진짜 최악..중간에 상징요소들은 많이 나오지만 뭘 말하려는 건지는 명확하지도 않음.아오 진짜 지금도 내용 생각나서 속 안좋고비위 약한 사람들은 보지마삼내 머릿속에서 빨리 잊혀졌으면 좋겠음 "
"174","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","6","친구가 재미있다해서 봤는데 전 별로였어요. 마지막에 등장인물들 다 같이 우는게 이해 안가고, 억지로 눈물 짜내려고 애쓰는 느낌? 영상미는 이쁘더라고요 "
"175","내츄럴 시티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=31563&target=after","10","명작아 그동안 몰라봐서 미안했다.!! 나 그때 임용1년차였어. 정신없어서 이런 명작이 있는지 몰랐다. 정말 미안하다.!! "
"176","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","재미잇엇어요^^ "
"177","12번째 솔저","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=172980&target=after","10","와 미쳤네 진짜. 주연배우 눈 속에서 얼마나 고생했을지ㅠ 이게 실화라니 믿겨지지 않네요. "
"178","투사부일체","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=41450&target=after","10","재밌고 감동적인 영화였습니다. "
"179","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","인생에 대한 항상 새로운 질문을 던지는 픽사의 영화다운, 새로운 관점과 방식을 제시한 영화였습니다. 일상의 특별할 것 없음의 특별함을 느낄 수 있었습니다. "
"180","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","1","취업률은 IMF 때보다 낮고, 경제는 파탄 났으며, 집값은 사상 최고인 대한민국에서 먹고사는 생존의 문제를 직면한 한국 사람들한테 '성공을 좇지 말고 매 순간을 즐겨라' 라고 하는 말은 지금 우리나라에선 전혀 공감되지 않는다. 다 먹고 사는 걱정 없이 잘 사는 사람들이 지 잘난 맛에 하는 소리. "
